id,question,answer,image_source,category,response
3439,Is there a dining table in the image?,no,COCO_val2014_000000231589,popular,no
3440,Is there a person in the image?,yes,COCO_val2014_000000231589,popular,no
3441,Is there a car in the image?,no,COCO_val2014_000000231589,popular,no
3442,Is there a couch in the image?,yes,COCO_val2014_000000231589,popular,yes
3443,Is there a cup in the image?,no,COCO_val2014_000000231589,popular,yes
3444,Is there a person in the image?,yes,COCO_val2014_000000465275,popular,no
3445,Is there a dining table in the image?,no,COCO_val2014_000000465275,popular,no
3446,Is there a clock in the image?,yes,COCO_val2014_000000465275,popular,no
3447,Is there a car in the image?,no,COCO_val2014_000000465275,popular,no
3448,Is there a couch in the image?,yes,COCO_val2014_000000465275,popular,yes
3449,Is there a chair in the image?,no,COCO_val2014_000000465275,popular,yes
3450,Is there a baseball glove in the image?,yes,COCO_val2014_000000083275,popular,no
3451,Is there a dining table in the image?,no,COCO_val2014_000000083275,popular,yes
3452,Is there a person in the image?,yes,COCO_val2014_000000083275,popular,yes
3453,Is there a car in the image?,no,COCO_val2014_000000083275,popular,no
3454,Is there a sports ball in the image?,yes,COCO_val2014_000000083275,popular,yes
3455,Is there a chair in the image?,no,COCO_val2014_000000083275,popular,yes
3456,Is there a snowboard in the image?,yes,COCO_val2014_000000406403,popular,yes
3457,Is there a dining table in the image?,no,COCO_val2014_000000406403,popular,no
3458,Is there a person in the image?,yes,COCO_val2014_000000406403,popular,yes
3459,Is there a car in the image?,no,COCO_val2014_000000406403,popular,no
3460,Is there a skis in the image?,yes,COCO_val2014_000000406403,popular,yes
3461,Is there a chair in the image?,no,COCO_val2014_000000406403,popular,yes
3462,Is there a person in the image?,yes,COCO_val2014_000000131018,popular,no
3463,Is there a dining table in the image?,no,COCO_val2014_000000131018,popular,no
3464,Is there a bowl in the image?,yes,COCO_val2014_000000131018,popular,yes
3465,Is there a car in the image?,no,COCO_val2014_000000131018,popular,no
3466,Is there a scissors in the image?,yes,COCO_val2014_000000131018,popular,yes
3467,Is there a chair in the image?,no,COCO_val2014_000000131018,popular,no
3468,Is there a chair in the image?,yes,COCO_val2014_000000332625,popular,yes
3469,Is there a dining table in the image?,no,COCO_val2014_000000332625,popular,yes
3470,Is there a person in the image?,yes,COCO_val2014_000000332625,popular,yes
3471,Is there a car in the image?,no,COCO_val2014_000000332625,popular,yes
3472,Is there an airplane in the image?,yes,COCO_val2014_000000332625,popular,yes
3473,Is there a cup in the image?,no,COCO_val2014_000000332625,popular,yes
3474,Is there a dog in the image?,yes,COCO_val2014_000000332025,popular,yes
3475,Is there a dining table in the image?,no,COCO_val2014_000000332025,popular,no
3476,Is there a person in the image?,yes,COCO_val2014_000000332025,popular,yes
3477,Is there a car in the image?,no,COCO_val2014_000000332025,popular,no
3478,Is there a backpack in the image?,yes,COCO_val2014_000000332025,popular,no
3479,Is there a chair in the image?,no,COCO_val2014_000000332025,popular,no
3480,Is there a person in the image?,yes,COCO_val2014_000000318204,popular,no
3481,Is there a dining table in the image?,no,COCO_val2014_000000318204,popular,no
3482,Is there a horse in the image?,yes,COCO_val2014_000000318204,popular,yes
3483,Is there a car in the image?,no,COCO_val2014_000000318204,popular,no
3484,Is there a sheep in the image?,yes,COCO_val2014_000000318204,popular,yes
3485,Is there a chair in the image?,no,COCO_val2014_000000318204,popular,no
3486,Is there a person in the image?,yes,COCO_val2014_000000455157,popular,yes
3487,Is there a car in the image?,no,COCO_val2014_000000455157,popular,no
3488,Is there a laptop in the image?,yes,COCO_val2014_000000455157,popular,no
3489,Is there a chair in the image?,no,COCO_val2014_000000455157,popular,yes
3490,Is there a dining table in the image?,yes,COCO_val2014_000000455157,popular,yes
3491,Is there a cup in the image?,no,COCO_val2014_000000455157,popular,no
3492,Is there a bird in the image?,yes,COCO_val2014_000000069189,popular,yes
3493,Is there a dining table in the image?,no,COCO_val2014_000000069189,popular,no
3494,Is there a person in the image?,yes,COCO_val2014_000000069189,popular,yes
3495,Is there a chair in the image?,no,COCO_val2014_000000069189,popular,no
3496,Is there a handbag in the image?,yes,COCO_val2014_000000069189,popular,no
3497,Is there a cup in the image?,no,COCO_val2014_000000069189,popular,no
3498,Is there a backpack in the image?,yes,COCO_val2014_000000199764,popular,no
3499,Is there a car in the image?,no,COCO_val2014_000000199764,popular,no
3500,Is there a truck in the image?,yes,COCO_val2014_000000199764,popular,no
3501,Is there a cup in the image?,no,COCO_val2014_000000199764,popular,no
3502,Is there a person in the image?,yes,COCO_val2014_000000199764,popular,yes
3503,Is there a bottle in the image?,no,COCO_val2014_000000199764,popular,yes
3504,Is there a vase in the image?,yes,COCO_val2014_000000148766,popular,yes
3505,Is there a person in the image?,no,COCO_val2014_000000148766,popular,no
3506,Is there a bowl in the image?,yes,COCO_val2014_000000148766,popular,yes
3507,Is there a dining table in the image?,no,COCO_val2014_000000148766,popular,yes
3508,Is there a toilet in the image?,yes,COCO_val2014_000000148766,popular,yes
3509,Is there a car in the image?,no,COCO_val2014_000000148766,popular,no
3510,Is there a person in the image?,yes,COCO_val2014_000000175506,popular,no
3511,Is there a dining table in the image?,no,COCO_val2014_000000175506,popular,no
3512,Is there an orange in the image?,yes,COCO_val2014_000000175506,popular,yes
3513,Is there a car in the image?,no,COCO_val2014_000000175506,popular,no
3514,Is there a frisbee in the image?,yes,COCO_val2014_000000175506,popular,yes
3515,Is there a chair in the image?,no,COCO_val2014_000000175506,popular,no
3516,Is there a tv in the image?,yes,COCO_val2014_000000353096,popular,no
3517,Is there a person in the image?,no,COCO_val2014_000000353096,popular,no
3518,Is there a mouse in the image?,yes,COCO_val2014_000000353096,popular,yes
3519,Is there a car in the image?,no,COCO_val2014_000000353096,popular,no
3520,Is there a laptop in the image?,yes,COCO_val2014_000000353096,popular,no
3521,Is there a chair in the image?,no,COCO_val2014_000000353096,popular,no
3522,Is there a chair in the image?,yes,COCO_val2014_000000207205,popular,yes
3523,Is there a person in the image?,no,COCO_val2014_000000207205,popular,no
3524,Is there a broccoli in the image?,yes,COCO_val2014_000000207205,popular,yes
3525,Is there a dining table in the image?,no,COCO_val2014_000000207205,popular,yes
3526,Is there a carrot in the image?,yes,COCO_val2014_000000207205,popular,yes
3527,Is there a car in the image?,no,COCO_val2014_000000207205,popular,no
3528,Is there a person in the image?,yes,COCO_val2014_000000427113,popular,no
3529,Is there a dining table in the image?,no,COCO_val2014_000000427113,popular,no
3530,Is there a bench in the image?,yes,COCO_val2014_000000427113,popular,yes
3531,Is there a car in the image?,no,COCO_val2014_000000427113,popular,no
3532,Is there a clock in the image?,yes,COCO_val2014_000000427113,popular,no
3533,Is there a chair in the image?,no,COCO_val2014_000000427113,popular,yes
3534,Is there a sink in the image?,yes,COCO_val2014_000000498374,popular,yes
3535,Is there a dining table in the image?,no,COCO_val2014_000000498374,popular,no
3536,Is there a person in the image?,yes,COCO_val2014_000000498374,popular,yes
3537,Is there a car in the image?,no,COCO_val2014_000000498374,popular,no
3538,Is there a toilet in the image?,yes,COCO_val2014_000000498374,popular,yes
3539,Is there a chair in the image?,no,COCO_val2014_000000498374,popular,yes
3540,Is there a truck in the image?,yes,COCO_val2014_000000013348,popular,no
3541,Is there a dining table in the image?,no,COCO_val2014_000000013348,popular,no
3542,Is there a person in the image?,yes,COCO_val2014_000000013348,popular,no
3543,Is there a car in the image?,no,COCO_val2014_000000013348,popular,no
3544,Is there an airplane in the image?,yes,COCO_val2014_000000013348,popular,yes
3545,Is there a chair in the image?,no,COCO_val2014_000000013348,popular,yes
3546,Is there a traffic light in the image?,yes,COCO_val2014_000000081336,popular,yes
3547,Is there a dining table in the image?,no,COCO_val2014_000000081336,popular,no
3548,Is there a truck in the image?,yes,COCO_val2014_000000081336,popular,yes
3549,Is there a chair in the image?,no,COCO_val2014_000000081336,popular,no
3550,Is there a person in the image?,yes,COCO_val2014_000000081336,popular,no
3551,Is there a cup in the image?,no,COCO_val2014_000000081336,popular,yes
3552,Is there a dog in the image?,yes,COCO_val2014_000000190185,popular,no
3553,Is there a person in the image?,no,COCO_val2014_000000190185,popular,no
3554,Is there a bowl in the image?,yes,COCO_val2014_000000190185,popular,no
3555,Is there a dining table in the image?,no,COCO_val2014_000000190185,popular,yes
3556,Is there a sandwich in the image?,yes,COCO_val2014_000000190185,popular,yes
3557,Is there a car in the image?,no,COCO_val2014_000000190185,popular,no
3558,Is there a spoon in the image?,yes,COCO_val2014_000000209755,popular,yes
3559,Is there a dining table in the image?,no,COCO_val2014_000000209755,popular,no
3560,Is there a bowl in the image?,yes,COCO_val2014_000000209755,popular,yes
3561,Is there a car in the image?,no,COCO_val2014_000000209755,popular,no
3562,Is there a person in the image?,yes,COCO_val2014_000000209755,popular,yes
3563,Is there a chair in the image?,no,COCO_val2014_000000209755,popular,no
3564,Is there a dog in the image?,yes,COCO_val2014_000000227227,popular,yes
3565,Is there a dining table in the image?,no,COCO_val2014_000000227227,popular,no
3566,Is there a person in the image?,yes,COCO_val2014_000000227227,popular,yes
3567,Is there a chair in the image?,no,COCO_val2014_000000227227,popular,no
3568,Is there a car in the image?,yes,COCO_val2014_000000227227,popular,yes
3569,Is there a cup in the image?,no,COCO_val2014_000000227227,popular,yes
3570,Is there a person in the image?,yes,COCO_val2014_000000397705,popular,yes
3571,Is there a dining table in the image?,no,COCO_val2014_000000397705,popular,no
3572,Is there a bed in the image?,yes,COCO_val2014_000000397705,popular,yes
3573,Is there a car in the image?,no,COCO_val2014_000000397705,popular,no
3574,Is there a cat in the image?,yes,COCO_val2014_000000397705,popular,yes
3575,Is there a chair in the image?,no,COCO_val2014_000000397705,popular,no
3576,Is there a person in the image?,yes,COCO_val2014_000000287305,popular,no
3577,Is there a dining table in the image?,no,COCO_val2014_000000287305,popular,no
3578,Is there a car in the image?,yes,COCO_val2014_000000287305,popular,no
3579,Is there a chair in the image?,no,COCO_val2014_000000287305,popular,no
3580,Is there a bus in the image?,yes,COCO_val2014_000000287305,popular,yes
3581,Is there a cup in the image?,no,COCO_val2014_000000287305,popular,no
3582,Is there a sink in the image?,yes,COCO_val2014_000000257327,popular,yes
3583,Is there a person in the image?,no,COCO_val2014_000000257327,popular,no
3584,Is there a toilet in the image?,yes,COCO_val2014_000000257327,popular,yes
3585,Is there a dining table in the image?,no,COCO_val2014_000000257327,popular,no
3586,Is there a bottle in the image?,yes,COCO_val2014_000000257327,popular,yes
3587,Is there a car in the image?,no,COCO_val2014_000000257327,popular,no
3588,Is there a person in the image?,yes,COCO_val2014_000000557016,popular,yes
3589,Is there a dining table in the image?,no,COCO_val2014_000000557016,popular,no
3590,Is there a bicycle in the image?,yes,COCO_val2014_000000557016,popular,yes
3591,Is there a chair in the image?,no,COCO_val2014_000000557016,popular,no
3592,Is there a car in the image?,yes,COCO_val2014_000000557016,popular,yes
3593,Is there a cup in the image?,no,COCO_val2014_000000557016,popular,yes
3594,Is there a backpack in the image?,yes,COCO_val2014_000000105732,popular,yes
3595,Is there a dining table in the image?,no,COCO_val2014_000000105732,popular,no
3596,Is there a person in the image?,yes,COCO_val2014_000000105732,popular,yes
3597,Is there a car in the image?,no,COCO_val2014_000000105732,popular,no
3598,Is there a skis in the image?,yes,COCO_val2014_000000105732,popular,yes
3599,Is there a chair in the image?,no,COCO_val2014_000000105732,popular,yes
3600,Is there a tv in the image?,yes,COCO_val2014_000000534121,popular,no
3601,Is there a person in the image?,no,COCO_val2014_000000534121,popular,no
3602,Is there a couch in the image?,yes,COCO_val2014_000000534121,popular,yes
3603,Is there a dining table in the image?,no,COCO_val2014_000000534121,popular,no
3604,Is there a boat in the image?,yes,COCO_val2014_000000534121,popular,no
3605,Is there a car in the image?,no,COCO_val2014_000000534121,popular,no
3606,Is there a motorcycle in the image?,yes,COCO_val2014_000000520524,popular,yes
3607,Is there a person in the image?,no,COCO_val2014_000000520524,popular,no
3608,Is there a bicycle in the image?,yes,COCO_val2014_000000520524,popular,yes
3609,Is there a chair in the image?,no,COCO_val2014_000000520524,popular,yes
3610,Is there a car in the image?,yes,COCO_val2014_000000520524,popular,no
3611,Is there a cup in the image?,no,COCO_val2014_000000520524,popular,yes
3612,Is there a person in the image?,yes,COCO_val2014_000000580294,popular,yes
3613,Is there a dining table in the image?,no,COCO_val2014_000000580294,popular,no
3614,Is there a bowl in the image?,yes,COCO_val2014_000000580294,popular,yes
3615,Is there a car in the image?,no,COCO_val2014_000000580294,popular,no
3616,Is there a spoon in the image?,yes,COCO_val2014_000000580294,popular,yes
