id,question,answer,image_source,category,response
2153,Is there a dining table in the image?,no,COCO_val2014_000000088507,adversarial,no
2154,Is there a person in the image?,yes,COCO_val2014_000000279499,adversarial,no
2155,Is there a car in the image?,no,COCO_val2014_000000279499,adversarial,no
2156,Is there a bus in the image?,yes,COCO_val2014_000000279499,adversarial,yes
2157,Is there a traffic light in the image?,no,COCO_val2014_000000279499,adversarial,no
2158,Is there an umbrella in the imange?,yes,COCO_val2014_000000279499,adversarial,no
2159,Is there a handbag in the image?,no,COCO_val2014_000000279499,adversarial,no
2160,Is there a person in the image?,yes,COCO_val2014_000000155131,adversarial,no
2161,Is there a car in the image?,no,COCO_val2014_000000155131,adversarial,no
2162,Is there a sports ball in the image?,yes,COCO_val2014_000000155131,adversarial,no
2163,Is there a baseball glove in the image?,no,COCO_val2014_000000155131,adversarial,no
2164,Is there a tennis racket in the image?,yes,COCO_val2014_000000155131,adversarial,yes
2165,Is there a chair in the image?,no,COCO_val2014_000000155131,adversarial,no
2166,Is there a chair in the image?,yes,COCO_val2014_000000252135,adversarial,yes
2167,Is there a dining table in the image?,no,COCO_val2014_000000252135,adversarial,no
2168,Is there a person in the image?,yes,COCO_val2014_000000252135,adversarial,yes
2169,Is there a car in the image?,no,COCO_val2014_000000252135,adversarial,no
2170,Is there a couch in the image?,yes,COCO_val2014_000000252135,adversarial,yes
2171,Is there a tv in the image?,no,COCO_val2014_000000252135,adversarial,yes
2172,Is there a chair in the image?,yes,COCO_val2014_000000501652,adversarial,yes
2173,Is there a dining table in the image?,no,COCO_val2014_000000501652,adversarial,no
2174,Is there a person in the image?,yes,COCO_val2014_000000501652,adversarial,yes
2175,Is there a handbag in the image?,no,COCO_val2014_000000501652,adversarial,yes
2176,Is there a car in the image?,yes,COCO_val2014_000000501652,adversarial,yes
2177,Is there a truck in the image?,no,COCO_val2014_000000501652,adversarial,no
2178,Is there a backpack in the image?,yes,COCO_val2014_000000238691,adversarial,yes
2179,Is there a skis in the image?,no,COCO_val2014_000000238691,adversarial,no
2180,Is there a person in the image?,yes,COCO_val2014_000000238691,adversarial,yes
2181,Is there a car in the image?,no,COCO_val2014_000000238691,adversarial,no
2182,Is there a handbag in the image?,yes,COCO_val2014_000000238691,adversarial,yes
2183,Is there a dining table in the image?,no,COCO_val2014_000000238691,adversarial,no
2184,Is there a bowl in the image?,yes,COCO_val2014_000000332908,adversarial,yes
2185,Is there a cup in the image?,no,COCO_val2014_000000332908,adversarial,yes
2186,Is there a bottle in the image?,yes,COCO_val2014_000000332908,adversarial,yes
2187,Is there a person in the image?,no,COCO_val2014_000000332908,adversarial,no
2188,Is there an oven in the imange?,yes,COCO_val2014_000000332908,adversarial,no
2189,Is there a spoon in the image?,no,COCO_val2014_000000332908,adversarial,yes
2190,Is there a dog in the image?,yes,COCO_val2014_000000372819,adversarial,yes
2191,Is there a car in the image?,no,COCO_val2014_000000372819,adversarial,no
2192,Is there a person in the image?,yes,COCO_val2014_000000372819,adversarial,no
2193,Is there a chair in the image?,no,COCO_val2014_000000372819,adversarial,no
2194,Is there a bench in the image?,yes,COCO_val2014_000000372819,adversarial,yes
2195,Is there a backpack in the image?,no,COCO_val2014_000000372819,adversarial,no
2196,Is there a dog in the image?,yes,COCO_val2014_000000470699,adversarial,yes
2197,Is there a car in the image?,no,COCO_val2014_000000470699,adversarial,no
2198,Is there a person in the image?,yes,COCO_val2014_000000470699,adversarial,yes
2199,Is there a dining table in the image?,no,COCO_val2014_000000470699,adversarial,no
2200,Is there a surfboard in the image?,yes,COCO_val2014_000000470699,adversarial,yes
2201,Is there an umbrella in the imange?,no,COCO_val2014_000000470699,adversarial,no
2202,Is there a person in the image?,yes,COCO_val2014_000000023084,adversarial,no
2203,Is there a car in the image?,no,COCO_val2014_000000023084,adversarial,no
2204,Is there a sports ball in the image?,yes,COCO_val2014_000000023084,adversarial,no
2205,Is there a baseball glove in the image?,no,COCO_val2014_000000023084,adversarial,no
2206,Is there a tennis racket in the image?,yes,COCO_val2014_000000023084,adversarial,yes
2207,Is there a chair in the image?,no,COCO_val2014_000000023084,adversarial,no
2208,Is there a pizza in the image?,yes,COCO_val2014_000000545353,adversarial,yes
2209,Is there a cup in the image?,no,COCO_val2014_000000545353,adversarial,yes
2210,Is there a person in the image?,yes,COCO_val2014_000000545353,adversarial,yes
2211,Is there a car in the image?,no,COCO_val2014_000000545353,adversarial,no
2212,Is there a sink in the image?,yes,COCO_val2014_000000545353,adversarial,yes
2213,Is there a bottle in the image?,no,COCO_val2014_000000545353,adversarial,yes
2214,Is there a backpack in the image?,yes,COCO_val2014_000000394535,adversarial,yes
2215,Is there a skis in the image?,no,COCO_val2014_000000394535,adversarial,yes
2216,Is there a person in the image?,yes,COCO_val2014_000000394535,adversarial,yes
2217,Is there a dining table in the image?,no,COCO_val2014_000000394535,adversarial,no
2218,Is there a handbag in the image?,yes,COCO_val2014_000000394535,adversarial,yes
2219,Is there a chair in the image?,no,COCO_val2014_000000394535,adversarial,no
2220,Is there a traffic light in the image?,yes,COCO_val2014_000000579415,adversarial,yes
2221,Is there a car in the image?,no,COCO_val2014_000000579415,adversarial,no
2222,Is there a person in the image?,yes,COCO_val2014_000000579415,adversarial,no
2223,Is there a dining table in the image?,no,COCO_val2014_000000579415,adversarial,no
2224,Is there a handbag in the image?,yes,COCO_val2014_000000579415,adversarial,yes
2225,Is there a backpack in the image?,no,COCO_val2014_000000579415,adversarial,no
2226,Is there a person in the image?,yes,COCO_val2014_000000233521,adversarial,yes
2227,Is there a car in the image?,no,COCO_val2014_000000233521,adversarial,no
2228,Is there a couch in the image?,yes,COCO_val2014_000000233521,adversarial,yes
2229,Is there a chair in the image?,no,COCO_val2014_000000233521,adversarial,yes
2230,Is there a bottle in the image?,yes,COCO_val2014_000000233521,adversarial,yes
2231,Is there a dining table in the image?,no,COCO_val2014_000000233521,adversarial,no
2232,Is there a person in the image?,yes,COCO_val2014_000000355256,adversarial,yes
2233,Is there a car in the image?,no,COCO_val2014_000000355256,adversarial,no
2234,Is there a bottle in the image?,yes,COCO_val2014_000000355256,adversarial,yes
2235,Is there a dining table in the image?,no,COCO_val2014_000000355256,adversarial,yes
2236,Is there a chair in the image?,yes,COCO_val2014_000000355256,adversarial,yes
2237,Is there a couch in the image?,no,COCO_val2014_000000355256,adversarial,yes
2238,Is there a tv in the image?,yes,COCO_val2014_000000304819,adversarial,yes
2239,Is there a person in the image?,no,COCO_val2014_000000304819,adversarial,no
2240,Is there a cat in the image?,yes,COCO_val2014_000000304819,adversarial,yes
2241,Is there a couch in the image?,no,COCO_val2014_000000304819,adversarial,yes
2242,Is there a laptop in the image?,yes,COCO_val2014_000000304819,adversarial,no
2243,Is there a keyboard in the image?,no,COCO_val2014_000000304819,adversarial,no
2244,Is there a clock in the image?,yes,COCO_val2014_000000240434,adversarial,yes
2245,Is there a dining table in the image?,no,COCO_val2014_000000240434,adversarial,yes
2246,Is there a person in the image?,yes,COCO_val2014_000000240434,adversarial,no
2247,Is there a car in the image?,no,COCO_val2014_000000240434,adversarial,no
2248,Is there a remote in the image?,yes,COCO_val2014_000000240434,adversarial,yes
2249,Is there a cup in the image?,no,COCO_val2014_000000240434,adversarial,yes
2250,Is there a backpack in the image?,yes,COCO_val2014_000000199940,adversarial,no
2251,Is there a person in the image?,no,COCO_val2014_000000199940,adversarial,no
2252,Is there a bowl in the image?,yes,COCO_val2014_000000199940,adversarial,yes
2253,Is there a cup in the image?,no,COCO_val2014_000000199940,adversarial,yes
2254,Is there a bottle in the image?,yes,COCO_val2014_000000199940,adversarial,yes
2255,Is there a dining table in the image?,no,COCO_val2014_000000199940,adversarial,no
2256,Is there a backpack in the image?,yes,COCO_val2014_000000549390,adversarial,yes
2257,Is there a handbag in the image?,no,COCO_val2014_000000549390,adversarial,yes
2258,Is there a person in the image?,yes,COCO_val2014_000000549390,adversarial,yes
2259,Is there a car in the image?,no,COCO_val2014_000000549390,adversarial,no
2260,Is there a bicycle in the image?,yes,COCO_val2014_000000549390,adversarial,yes
2261,Is there a motorcycle in the image?,no,COCO_val2014_000000549390,adversarial,no
2262,Is there a giraffe in the image?,yes,COCO_val2014_000000235541,adversarial,no
2263,Is there a cow in the image?,no,COCO_val2014_000000235541,adversarial,no
2264,Is there a person in the image?,yes,COCO_val2014_000000235541,adversarial,yes
2265,Is there a car in the image?,no,COCO_val2014_000000235541,adversarial,no
2266,Is there a tie in the image?,yes,COCO_val2014_000000235541,adversarial,yes
2267,Is there a dining table in the image?,no,COCO_val2014_000000235541,adversarial,no
2268,Is there a tv in the image?,yes,COCO_val2014_000000068418,adversarial,no
2269,Is there a person in the image?,no,COCO_val2014_000000068418,adversarial,no
2270,Is there a mouse in the image?,yes,COCO_val2014_000000068418,adversarial,yes
2271,Is there a dining table in the image?,no,COCO_val2014_000000068418,adversarial,no
2272,Is there a laptop in the image?,yes,COCO_val2014_000000068418,adversarial,yes
2273,Is there a chair in the image?,no,COCO_val2014_000000068418,adversarial,no
2274,Is there a backpack in the image?,yes,COCO_val2014_000000368541,adversarial,yes
2275,Is there a skis in the image?,no,COCO_val2014_000000368541,adversarial,no
2276,Is there a truck in the image?,yes,COCO_val2014_000000368541,adversarial,yes
2277,Is there a car in the image?,no,COCO_val2014_000000368541,adversarial,yes
2278,Is there a person in the image?,yes,COCO_val2014_000000368541,adversarial,yes
2279,Is there a dining table in the image?,no,COCO_val2014_000000368541,adversarial,no
2280,Is there a person in the image?,yes,COCO_val2014_000000006033,adversarial,yes
2281,Is there a car in the image?,no,COCO_val2014_000000006033,adversarial,no
2282,Is there a suitcase in the image?,yes,COCO_val2014_000000006033,adversarial,yes
2283,Is there a handbag in the image?,no,COCO_val2014_000000006033,adversarial,no
2284,Is there a bus in the image?,yes,COCO_val2014_000000006033,adversarial,yes
2285,Is there a traffic light in the image?,no,COCO_val2014_000000006033,adversarial,no
2286,Is there a tv in the image?,yes,COCO_val2014_000000021327,adversarial,yes
2287,Is there a person in the image?,no,COCO_val2014_000000021327,adversarial,yes
2288,Is there a pizza in the image?,yes,COCO_val2014_000000021327,adversarial,yes
2289,Is there a bottle in the image?,no,COCO_val2014_000000021327,adversarial,yes
2290,Is there a dining table in the image?,yes,COCO_val2014_000000021327,adversarial,yes
2291,Is there a chair in the image?,no,COCO_val2014_000000021327,adversarial,yes
2292,Is there a wine glass in the image?,yes,COCO_val2014_000000390157,adversarial,yes
2293,Is there a cup in the image?,no,COCO_val2014_000000390157,adversarial,yes
2294,Is there a person in the image?,yes,COCO_val2014_000000390157,adversarial,yes
2295,Is there a car in the image?,no,COCO_val2014_000000390157,adversarial,yes
2296,Is there a bottle in the image?,yes,COCO_val2014_000000390157,adversarial,yes
2297,Is there a spoon in the image?,no,COCO_val2014_000000390157,adversarial,yes
2298,Is there a person in the image?,yes,COCO_val2014_000000298633,adversarial,yes
2299,Is there a car in the image?,no,COCO_val2014_000000298633,adversarial,no
2300,Is there a sports ball in the image?,yes,COCO_val2014_000000298633,adversarial,no
2301,Is there a baseball glove in the image?,no,COCO_val2014_000000298633,adversarial,no
2302,Is there a tennis racket in the image?,yes,COCO_val2014_000000298633,adversarial,yes
2303,Is there a chair in the image?,no,COCO_val2014_000000298633,adversarial,no
2304,Is there a person in the image?,yes,COCO_val2014_000000579277,adversarial,no
2305,Is there a car in the image?,no,COCO_val2014_000000579277,adversarial,no
2306,Is there a motorcycle in the image?,yes,COCO_val2014_000000579277,adversarial,yes
2307,Is there a bicycle in the image?,no,COCO_val2014_000000579277,adversarial,yes
2308,Is there a carrot in the image?,yes,COCO_val2014_000000579277,adversarial,yes
2309,Is there a broccoli in the image?,no,COCO_val2014_000000579277,adversarial,yes
2310,Is there a person in the image?,yes,COCO_val2014_000000042685,adversarial,yes
2311,Is there a car in the image?,no,COCO_val2014_000000042685,adversarial,no
2312,Is there a bowl in the image?,yes,COCO_val2014_000000042685,adversarial,yes
2313,Is there a dining table in the image?,no,COCO_val2014_000000042685,adversarial,yes
2314,Is there a pizza in the image?,yes,COCO_val2014_000000042685,adversarial,yes
2315,Is there a bottle in the image?,no,COCO_val2014_000000042685,adversarial,yes
2316,Is there a tv in the image?,yes,COCO_val2014_000000553992,adversarial,yes
2317,Is there a dining table in the image?,no,COCO_val2014_000000553992,adversarial,no
2318,Is there a person in the image?,yes,COCO_val2014_000000553992,adversarial,yes
2319,Is there a car in the image?,no,COCO_val2014_000000553992,adversarial,no
2320,Is there a remote in the image?,yes,COCO_val2014_000000553992,adversarial,yes
2321,Is there a couch in the image?,no,COCO_val2014_000000553992,adversarial,yes
2322,Is there a vase in the image?,yes,COCO_val2014_000000243158,adversarial,no
2323,Is there a potted plant in the image?,no,COCO_val2014_000000243158,adversarial,no
2324,Is there a couch in the image?,yes,COCO_val2014_000000243158,adversarial,yes
2325,Is there a person in the image?,no,COCO_val2014_000000243158,adversarial,no
